id,label,annotator
u751444495191998470,bot,9
u1017809478316589057,human,9
u15397978,human,9
u960248481154785280,bot,9
u4429311513,human,9
u1295686851160932352,bot,9
u1367438084363665411,human,9
u61754118,human,9
u996066085874077697,human,9
u3148603093,human,9
u162450901,human,9
u3097009130,bot,9
u1472142842059374594,not sure,9
u368198717,bot,9
u2437523455,human,9
u46715219,human,9
u20973750,bot,9
u96564843,human,9
u761566977269886976,human,9
u1924950110,bot,9
u1109822437863186438,bot,9
u801417184589316100,human,9
u1019909521,bot,9
u1432546537209479173,human,9
u829803897527140353,human,9
u1439068275040653313,bot,9
u1095479424995082240,bot,9
u50317980,human,9
u376616312,human,9
u778654317700059137,human,9
u1085017422136897537,human,9
u1163549415111634945,human,9
u62438818,bot,9
u2416441287,human,9
u740018006026117121,human,9
u244018956,human,9
u42979354,human,9
u3784228949,human,9
u752029387743195136,bot,9
u913107955880534032,human,9
u103090729,human,9
u101370819,human,9
u34820553,human,9
u557370566,not sure,9
u895594462436392960,human,9
u114262480,human,9
u223259324,human,9
u235500223,not sure,9
u1435991638204198916,human,9
u239925271,human,9
u1269946210091175936,human,9
u2276499727,bot,9
u3013012545,bot,9
u706972588573069312,human,9
u16073554,human,9
u325969800,human,9
u1240285513300488193,not sure,9
u4793853335,human,9
u226789035,human,9
u11838202,not sure,9
u43198449,bot,9
u1323997626740678660,not sure,9
u402081646,human,9
u128634963,human,9
u1479611776421359618,bot,9
u1271902694152835073,human,9
u1413536716477112332,human,9
u1480110613716156419,not sure,9
u1359220789195796480,human,9
u1428940492478115844,human,9
u1484181929184296965,not sure,9
u351031965,bot,9
u1196821476051161088,human,9
u383039442,human,9
u2996706399,not sure,9
u3023381443,bot,9
u1324417262367973378,bot,9
u1214746085148610560,human,9
u221212715,human,9
u3508086076,human,9
u83565728,bot,9
u1372660860162826244,human,9
u1480129490240032775,bot,9
u342084638,not sure,9
u1429896051989917697,human,9
u819952908,human,9
u3237862006,human,9
u304406147,human,9
u3388583453,human,9
u60840515,bot,9
u17270837,human,9
u1360780280907227136,bot,9
u933959472640270336,bot,9
u210683265,human,9
u898198957,human,9
u1027333567192420353,human,9
u33021590,human,9
u143748286,human,9
u4854931527,human,9
u1283648881,bot,9
u1339685252499984390,human,9
u2851039335,bot,9
u1324781971,human,9
u1093650776583483402,bot,9
u1387074134589407232,bot,9
u362779314,human,9
u706137994235879424,bot,9
u349116915,human,9
u231826438,bot,9
u1714310340,bot,9
u1490052825073782791,bot,9
u923747744556003328,bot,9
u4725795355,bot,9
u1328408720368427009,bot,9
u15720875,human,9
u2542369761,human,9
u2896067040,bot,9
u793332079,human,9
u845296190061268993,bot,9
u1482171765808070657,not sure,9
u995712271,human,9
u195421284,bot,9
u1162868199932796930,human,9
u89139262,bot,9
u18565287,bot,9
u1485868047856508932,human,9
u1557101982,human,9
u573841663,human,9
u788190815243890688,bot,9
u466420346,bot,9
u951816344,human,9
u17997467,human,9
u20039964,human,9
u46345843,human,9
u50718079,human,9
u82447359,human,9
u350922801,human,9
u38186660,human,9
u116703674,human,9
u114346861,human,9
u21056862,human,9
u1064700308,bot,9
u136400506,human,9
u625600899,human,9
u1374934757901934596,bot,9
u823337894202834945,human,9
u2850900191,human,9
u22843167,human,9
u14749383,human,9
u44166798,human,9
u1236672762749517825,human,9
u446642685,human,9
u53355887,human,9
u218776584,human,9
u47273818,human,9
u824122844258897920,human,9
u1080870981877534720,human,9
u376161322,human,9
u776021935771807744,human,9
u35785401,human,9
u162088304,human,9
u229399494,human,9
u103012173,human,9
u36550247,human,9
u102278432,human,9
u1179779745350930432,human,9
u706963995,human,9
u1334138185446813696,bot,9
u4276531,human,9
u1327886654,human,9
u486188094,human,9
u955863856642916363,bot,9
u1038017092765642752,human,9
u17898529,human,9
u800230807767875584,human,9
u172485348,human,9
u1370493118202540032,human,9
u20551702,human,9
u1283438168419831808,human,9
u18999188,human,9
u1449443604,human,9
u13265,human,9
u518822419,human,9
u899733078641225728,human,9
u34752409,human,9
u1184768473,human,9
u857775041743683584,human,9
u1304864108,human,9
u29819203,human,9
u38027049,human,9
u756278,human,9
u570270247,human,9
u468508553,human,9
u107497881,human,9
u18695901,human,9
u46282367,human,9
u57141484,human,9
u145647271,human,9
u15999465,human,9
u38399582,human,9
u2484276804,human,9
u17074680,human,9
u3192961902,human,9
u4643150654,human,9
u1066972567943053312,human,9
u159883260,human,9
u110929302,human,9
u82607949,human,9
u1222221435856412672,human,9
u26759374,human,9
u233868627,human,9
u17887248,human,9
u443379553,human,9
u15595097,human,9
u1384249558243319810,not sure,9
u44937244,human,9
u50016578,human,9
u1774284517,human,9
u2465914436,human,9
u15823722,human,9
u78495596,human,9
u73260722,human,9
u14678419,human,9
u117058623,human,9
u81678421,human,9
u617542067,human,9
u425687771,human,9
u702987004917624832,human,9
u1009762883515895809,human,9
u454322926,human,9
u271377477,human,9
u12392332,human,9
u269750421,human,9
u36790269,human,9
u1053978084431429632,human,9
u1263178260499881986,bot,9
u43761682,human,9
u172532584,human,9
u19264279,human,9
u1074319644482105344,bot,9
u172005266,human,9
u882261583136772102,bot,9
u21041005,human,9
u1363016089928523778,not sure,9
u10342612,human,9
u56029268,human,9
u1484390724242067456,bot,9
u1480310352948895744,bot,9
u1093106595393724417,bot,9
u1476223173184131081,human,9
u20420218,human,9
u1484767093744676865,human,9
u843610652589637635,bot,9
u1473123825944604675,human,9
u1302744484808216579,bot,9
u551694442,human,9
u1483004480694243328,not sure,9
u1482298225545650176,bot,9
u875419063375339524,bot,9
u37258354,human,9
u1472249117053050887,human,9
u31725397,human,9
u376875289,human,9
u115979798,human,9
u2701855338,human,9
u1478634915117899778,bot,10
u1473259203531792390,human,10
u1304338847837417472,human,10
u34421363,human,10
u846190375589089280,human,10
u1338251462,human,10
u16029951,human,10
u1449670457473605632,human,10
u128680402,human,10
u105118982,human,10
u1087352487487651840,bot,10
u2901245151,bot,10
u2384386292,human,10
u371089723,human,10
u1163688173312139270,human,10
u130110079,human,10
u392857316,human,10
u1135152943076917249,human,10
u858041402,human,10
u119892761,bot,10
u1355083990558855170,human,10
u1238424838966042624,human,10
u808877428852621312,human,10
u1246156066934730763,bot,10
u900185521837793281,human,10
u129655809,human,10
u1059313603042455552,human,10
u1480476380,human,10
u494482394,human,10
u383446985,human,10
u191156952,human,10
u2330088174,human,10
u263611372,human,10
u1849681766,bot,10
u1353306974939738113,bot,10
u1070701723751235586,human,10
u1332222361970597894,human,10
u38172392,human,10
u1012568998980931584,human,10
u1295686851160932352,human,10
u765690786,human,10
u996066085874077697,human,10
u201647587,human,10
u2224202064,human,10
u2800416212,human,10
u1092661726519193601,human,10
u2437523455,human,10
u20973750,human,10
u96564843,human,10
u1924950110,human,10
u1109822437863186438,human,10
u1705311666,human,10
u1019909521,human,10
u1283514330030448644,not sure,10
u1432546537209479173,bot,10
u829803897527140353,human,10
u788448742131265536,human,10
u1439068275040653313,human,10
u1095479424995082240,human,10
u58922734,human,10
u778654317700059137,human,10
u891702553,human,10
u62438818,human,10
u2416441287,human,10
u22549062,human,10
u913107955880534032,human,10
u1393282930600939522,human,10
u895594462436392960,human,10
u2989422959,human,10
u218792844,human,10
u2275040341,human,10
u120889625,human,10
u1334806249,human,10
u3258387744,bot,10
u330098736,human,10
u218811885,human,10
u1143781727988379649,human,10
u325969800,human,10
u15244527,bot,10
u921806780690255872,human,10
u1173699232072683521,human,10
u2716063108,human,10
u1029128656650555393,human,10
u46768753,not sure,10
u1460464908819054596,bot,10
u1323997626740678660,not sure,10
u1183672523889631233,human,10
u1281983228736307200,bot,10
u1479611776421359618,bot,10
u1449058468443344901,bot,10
u1480110613716156419,not sure,10
u973660795258228738,human,10
u1428940492478115844,human,10
u844057662723575808,human,10
u1196821476051161088,human,10
u1375826090,human,10
u1007550175,not sure,10
u455218394,human,10
u224202619,bot,10
u221212715,bot,10
u14842798,human,10
u362547311,human,10
u1210360920,bot,10
u214566189,human,10
u83565728,bot,10
u1480643779833090049,bot,10
u784804896042278912,bot,10
u1460011040989761539,bot,10
u1454339582376378371,bot,10
u1429896051989917697,human,10
u1481141890556862467,human,10
u819952908,human,10
u84786859,human,10
u37417090,human,10
u83048651,bot,10
u17270837,human,10
u1096538640514248709,human,10
u795290773642215428,not sure,10
u10081582,human,10
u23681268,human,10
u3348352113,human,10
u3332574141,human,10
u210683265,human,10
u898198957,human,10
u576509198,human,10
u903750097342795777,human,10
u334705656,bot,10
u45760893,human,10
u1440874273560686598,human,10
u1042279083483181056,human,10
u19562864,human,10
u33021590,human,10
u47889339,human,10
u97456448,human,10
u4854931527,human,10
u392946468,human,10
u1075377690260226048,human,10
u349116915,human,10
u1465034568453566475,human,10
u1714310340,human,10
u4725795355,human,10
u804284648909991937,human,10
u2585840994,human,10
u15720875,human,10
u2709679486,bot,10
u2475750188,human,10
u2542369761,human,10
u2896067040,bot,10
u3050392514,human,10
u1055246876692238336,bot,10
u793332079,human,10
u1145599470199083009,bot,10
u1479016504645414914,not sure,10
u845296190061268993,human,10
u995712271,human,10
u22598862,bot,10
u1314329318667952128,human,10
u373023576,human,10
u1681607624,human,10
u27227601,human,10
u1272538112636391425,human,10
u218836339,human,10
u1342047145935908865,bot,10
u1202209467149873152,bot,10
u833489861512355840,bot,10
u466420346,human,10
u3419251203,human,10
u57903424,human,10
u1389099271530565635,bot,10
u21454307,human,10
u3193247133,human,10
u129510550,human,10
u136400506,human,10
u2963445730,human,10
u1374934757901934596,bot,10
u401773648,human,10
u17519978,human,10
u823337894202834945,human,10
u32922642,human,10
u2850900191,human,10
u350880390,human,10
u40891771,human,10
u14749383,human,10
u53853197,human,10
u279192178,human,10
u916794612097970177,human,10
u17356547,human,10
u3319466669,human,10
u17930077,human,10
u376161322,human,10
u42953038,human,10
u879153462,human,10
u743432061088899073,human,10
u90746809,human,10
u369602017,human,10
u1247843079677083649,human,10
u12061032,human,10
u16956339,human,10
u16672510,human,10
u224400256,human,10
u36109143,human,10
u116942168,human,10
u1968633367,human,10
u125619668,human,10
u82615868,human,10
u706963995,human,10
u139185720,human,10
u44695623,human,10
u27703690,human,10
u17261818,human,10
u955863856642916363,human,10
u1357630163459198977,human,10
u982240377636700161,human,10
u70424767,human,10
u189735576,human,10
u2461887810,human,10
u1331018240470917120,human,10
u14439813,human,10
u3241274101,human,10
u800230807767875584,human,10
u39927901,human,10
u24876034,human,10
u2394148416,human,10
u20343405,human,10
u23963105,human,10
u1256842070964293633,human,10
u811107470802198528,bot,10
u436887387,human,10
u1449443604,human,10
u343654123,human,10
u168144703,human,10
u453507741,human,10
u34212654,human,10
u23918872,human,10
u3169667811,human,10
u1184768473,human,10
u953168775729131520,bot,10
u29819203,human,10
u3365784490,human,10
u1011679992827338754,human,10
u112642183,human,10
u43275163,human,10
u117189136,human,10
u57141484,human,10
u248866866,human,10
u145647271,human,10
u18309196,human,10
u38399582,human,10
u952185282954235905,human,10
u1926904148,human,10
u49697215,human,10
u2484276804,human,10
u1085689369816649728,human,10
u80711731,human,10
u17074680,human,10
u3192961902,human,10
u19063439,human,10
u105173441,human,10
u1463539826649534469,human,10
u4855130617,human,10
u1098785772,human,10
u26759374,human,10
u233868627,human,10
u308721230,human,10
u18815101,human,10
u393800219,human,10
u1267674805,human,10
u82073763,human,10
u3888351,human,10
u1371098901416136704,human,10
u384198024,human,10
u14458660,human,10
u81906564,human,10
u50016578,human,10
u101963256,human,10
u1249896876,human,10
u21121282,human,10
u52087029,human,10
u852710910,bot,10
u35841181,human,10
u884483906375954434,human,10
u443033172,human,10
u454322926,human,10
u12392332,human,10
u269750421,human,10
u36790269,human,10
u1053978084431429632,human,10
u1361671371734978564,human,10
u43761682,human,10
u1074319644482105344,human,10
u849109190,human,10
u49372957,human,10
u788443023495487488,bot,10
u21041005,human,10
u94825605,human,11
u163409644,human,11
u1478634915117899778,human,11
u34421363,bot,11
u9362492,human,11
u1416059613229817858,human,11
u990010590629318656,human,11
u1363766780762624002,human,11
u1449670457473605632,human,11
u128680402,bot,11
u187147866,bot,11
u1362724843,human,11
u371089723,human,11
u1711281463,bot,11
u371597970,human,11
u858041402,human,11
u278863224,human,11
u1030813568457994240,human,11
u1059313603042455552,human,11
u1017809478316589057,human,11
u1849681766,human,11
u360516072,human,11
u1353306974939738113,human,11
u1029050178534166537,bot,11
u1012568998980931584,bot,11
u1281574223081730048,human,11
u1188920977985593350,bot,11
u1265044627230343168,human,11
u884199647849267200,human,11
u1292708150,not sure,11
u1274580815414992896,human,11
u1151929036622520321,human,11
u184410844,human,11
u443492997,human,11
u1109822437863186438,bot,11
u1705311666,human,11
u801417184589316100,human,11
u1019909521,human,11
u1283514330030448644,not sure,11
u1439068275040653313,human,11
u376616312,bot,11
u891702553,human,11
u2416441287,human,11
u740018006026117121,human,11
u752029387743195136,bot,11
u892739130395897858,human,11
u101370819,human,11
u34820553,human,11
u2899516410,human,11
u769123624229933056,human,11
u114262480,human,11
u223259324,human,11
u814888607538417665,human,11
u235500223,not sure,11
u218792844,human,11
u1435991638204198916,human,11
u1334806249,bot,11
u608252851,bot,11
u1269946210091175936,human,11
u264296754,human,11
u3258387744,bot,11
u1364608723356893185,bot,11
u16073554,human,11
u2802185420,human,11
u760163367482978305,human,11
u226789035,human,11
u1408852727099052036,bot,11
u11838202,not sure,11
u1304804088564117504,human,11
u1483028628766085122,human,11
u803819727609065472,bot,11
u1103623571211984896,bot,11
u126281856,human,11
u1482473236793376773,bot,11
u2778525401,bot,11
u4900427942,bot,11
u402081646,human,11
u128634963,human,11
u1271902694152835073,bot,11
u115288823,human,11
u1449058468443344901,human,11
u926467372839419904,bot,11
u92047850,human,11
u232154809,bot,11
u787288016616251392,human,11
u1359220789195796480,not sure,11
u1009942475677446144,human,11
u3023381443,human,11
u115932651,human,11
u2803362493,human,11
u1477825977774268417,not sure,11
u214566189,human,11
u1480129490240032775,not sure,11
u1460011040989761539,bot,11
u342084638,not sure,11
u1454339582376378371,human,11
u86774560,bot,11
u1485140592254406660,human,11
u37417090,human,11
u1106522459287760902,human,11
u14220032,human,11
u23996323,human,11
u1065985512,human,11
u1318273442827952128,human,11
u509160495,human,11
u1360780280907227136,bot,11
u25183440,human,11
u1461974874,human,11
u3184864388,bot,11
u386349941,human,11
u1489968798702923779,human,11
u903750097342795777,human,11
u45760893,human,11
u1042279083483181056,human,11
u143748286,bot,11
u1292144578510782465,human,11
u2286355454,bot,11
u706403207,human,11
u1093650776583483402,human,11
u362779314,bot,11
u1486559412915359749,bot,11
u1465034568453566475,bot,11
u1490052825073782791,bot,11
u1382217670238560257,bot,11
u2709679486,bot,11
u1492924296435572741,bot,11
u2475750188,bot,11
u2542369761,bot,11
u2896067040,bot,11
u1055246876692238336,bot,11
u26548471,human,11
u803221535003725824,human,11
u472665454,human,11
u1681607624,bot,11
u195421284,bot,11
u89139262,human,11
u230206732,human,11
u608475046,bot,11
u18399308,not sure,11
u15552773,human,11
u74684634,human,11
u1389099271530565635,human,11
u950687846469390336,human,11
u38186660,human,11
u21878635,human,11
u116703674,human,11
u3193247133,human,11
u20852736,human,11
u31537951,human,11
u224495471,human,11
u1374934757901934596,bot,11
u17519978,human,11
u97576151,human,11
u14342018,human,11
u2850900191,human,11
u20601037,human,11
u40891771,human,11
u14749383,human,11
u44166798,human,11
u1236672762749517825,human,11
u916794612097970177,human,11
u53355887,human,11
u73265910,human,11
u824122844258897920,human,11
u3306549730,human,11
u3319466669,human,11
u1080870981877534720,human,11
u776021935771807744,human,11
u467206507,human,11
u35785401,human,11
u743432061088899073,human,11
u90746809,human,11
u555474658,human,11
u264219447,human,11
u36550247,human,11
u3805847837,human,11
u125619668,human,11
u71308607,human,11
u33893706,human,11
u1357567292,human,11
u279928610,human,11
u17485551,human,11
u3251212812,human,11
u967145325881319425,human,11
u2216041938,human,11
u52660746,human,11
u500738134,human,11
u486188094,human,11
u19398874,human,11
u17261818,human,11
u1357630163459198977,human,11
u1038017092765642752,human,11
u375022391,human,11
u70424767,human,11
u172485348,bot,11
u887145739306106881,human,11
u82062830,human,11
u919373695,human,11
u57333521,human,11
u18161913,human,11
u1147824680,human,11
u45399148,human,11
u1256842070964293633,bot,11
u313020441,human,11
u1298501091990986752,bot,11
u102413533,bot,11
u343654123,human,11
u168144703,human,11
u518822419,human,11
u453507741,human,11
u15254434,human,11
u14078808,human,11
u857775041743683584,human,11
u1304864108,human,11
u953168775729131520,bot,11
u38027049,human,11
u399418161,human,11
u2319871801,human,11
u916707899052904455,human,11
u107497881,human,11
u217510835,human,11
u145647271,human,11
u27059413,human,11
u15999465,human,11
u38287817,human,11
u42924141,human,11
u952185282954235905,human,11
u1085689369816649728,human,11
u437694597,human,11
u105173441,human,11
u1463539826649534469,bot,11
u4643150654,human,11
u108711532,human,11
u1066972567943053312,human,11
u792724,human,11
u159883260,human,11
u4855130617,human,11
u1046783815937662976,human,11
u1192932549351354369,bot,11
u1222221435856412672,human,11
u17887248,human,11
u118409896,human,11
u20441260,human,11
u18815101,human,11
u19610625,human,11
u473633388,human,11
u1267674805,human,11
u3293146012,human,11
u194616949,human,11
u82073763,human,11
u14198971,human,11
u2465914436,human,11
u15823722,human,11
u78495596,human,11
u1027484745620496384,bot,11
u266701331,human,11
u73260722,human,11
u884483906375954434,human,11
u1230497235798020101,human,11
u702987004917624832,human,11
u26767094,human,11
u1652897768,human,11
u63753027,human,11
u90986103,human,11
u432880103,human,11
u1074319644482105344,bot,11
u97565966,human,11
u1330718435186147329,bot,11
u1363016089928523778,not sure,11
u15945791,human,11
u17630704,human,11
u445048728,bot,11
u1484449823088599046,bot,11
u1484196997678571523,not sure,11
u1484472009635479558,human,11
u1479879927101018116,bot,11
u23226156,human,11
u1302744484808216579,bot,11
u1483004480694243328,not sure,11
u1472249117053050887,bot,11
u36386341,human,11
u31725397,human,11
u26179637,human,11
u1334263254827274240,human,11
u2701855338,human,11
u50088692,human,11
u33218042,human,11
u932575976978108416,bot,11
u1088872795046473728,human,11
u22607656,human,11
u1490024645189373958,human,11
u836867256,bot,11
u1438037751987847168,human,11
u35473003,human,11
u606436442,human,11
u1380190106208890884,human,12
u1478634915117899778,bot,12
u14823322,human,12
u2393183286,human,12
u1338251462,human,12
u1116572973798834176,bot,12
u5621082,human,12
u1060893724824268800,human,12
u84889762,human,12
u834928597,human,12
u14949092,human,12
u105118982,human,12
u1087352487487651840,human,12
u320377139,human,12
u3171122796,bot,12
u371089723,human,12
u1711281463,human,12
u1238424838966042624,human,12
u808877428852621312,human,12
u718527904167174144,human,12
u709780007485362178,human,12
u751444495191998470,human,12
u1070701723751235586,human,12
u14774443,bot,12
u38172392,human,12
u51207002,human,12
u15397978,human,12
u1949408102,human,12
u960248481154785280,bot,12
u1059931927422087170,human,12
u20810335,human,12
u1367372412480745472,human,12
u2437523455,human,12
u184410844,bot,12
u111218905,human,12
u518834269,human,12
u801417184589316100,human,12
u1283514330030448644,not sure,12
u160450917,not sure,12
u376616312,bot,12
u58922734,human,12
u1085017422136897537,bot,12
u793750536969412608,human,12
u967391583015526400,human,12
u2899516410,human,12
u59497362,human,12
u769123624229933056,human,12
u2989422959,human,12
u1435991638204198916,human,12
u2275040341,human,12
u947785865937477632,human,12
u264296754,human,12
u330098736,human,12
u218811885,human,12
u1364608723356893185,human,12
u385591075,human,12
u1032636084008693760,human,12
u3428118490,human,12
u1305911138186477569,human,12
u262491911,human,12
u297878945,human,12
u1173699232072683521,human,12
u1248677427775180800,human,12
u46768753,not sure,12
u1460464908819054596,not sure,12
u1482473236793376773,not sure,12
u2778525401,bot,12
u1400470623319642114,human,12
u1271902694152835073,human,12
u1411287074087571456,bot,12
u1478772435830951941,bot,12
u926467372839419904,bot,12
u1413536716477112332,bot,12
u232154809,human,12
u383039442,human,12
u1007550175,not sure,12
u2996706399,not sure,12
u347428904,human,12
u1313889782339178496,human,12
u1461096275638640651,bot,12
u1480643779833090049,bot,12
u1460011040989761539,bot,12
u1429896051989917697,human,12
u208874694,not sure,12
u1402157528037826578,bot,12
u3237862006,human,12
u84786859,human,12
u304406147,human,12
u60840515,bot,12
u10081582,human,12
u23681268,human,12
u1231606802699214848,human,12
u933959472640270336,human,12
u3184864388,human,12
u386349941,human,12
u1489968798702923779,bot,12
u334705656,bot,12
u45760893,human,12
u1018990994170220544,human,12
u19562864,human,12
u35794451,human,12
u143748286,human,12
u1283648881,human,12
u1339685252499984390,human,12
u1075377690260226048,human,12
u1093650776583483402,human,12
u706137994235879424,human,12
u2458786416,human,12
u2660962182,human,12
u4164127768,human,12
u1490052825073782791,bot,12
u2585840994,human,12
u1493278120811671553,human,12
u1328408720368427009,bot,12
u1382217670238560257,human,12
u1459141595731836930,human,12
u1492924296435572741,human,12
u2475750188,human,12
u1195591461586079745,human,12
u995712271,human,12
u22598862,human,12
u8600502,human,12
u27227601,human,12
u1721193062,human,12
u2835829472,human,12
u1162868199932796930,bot,12
u89139262,human,12
u281970334,human,12
u1293692813151019015,human,12
u1324022958218686467,human,12
u1202209467149873152,bot,12
u177321850,human,12
u132385468,human,12
u534563976,human,12
u2876742314,human,12
u1389099271530565635,human,12
u950687846469390336,human,12
u38186660,human,12
u21454307,human,12
u116703674,human,12
u65773523,human,12
u1064700308,human,12
u31537951,human,12
u224495471,human,12
u476907667,human,12
u401773648,human,12
u17519978,human,12
u32922642,human,12
u2850900191,human,12
u350880390,human,12
u53853197,human,12
u241264504,human,12
u828531802184753152,human,12
u17930077,human,12
u879153462,human,12
u12061032,human,12
u31070671,human,12
u68739089,human,12
u373573313,human,12
u3805847837,human,12
u82615868,human,12
u15819609,human,12
u17485551,human,12
u52660746,human,12
u139185720,human,12
u44695623,human,12
u19398874,human,12
u15129265,human,12
u375022391,human,12
u800230807767875584,human,12
u39927901,human,12
u887145739306106881,human,12
u17278675,human,12
u1370493118202540032,human,12
u1017280993,human,12
u23963105,human,12
u20551702,human,12
u2538968462,human,12
u1256842070964293633,human,12
u102413533,human,12
u1449443604,human,12
u343654123,human,12
u285081945,human,12
u26095909,human,12
u139322140,human,12
u453507741,human,12
u17620338,human,12
u74872146,human,12
u1184768473,human,12
u29819203,human,12
u399418161,human,12
u1011679992827338754,human,12
u468508553,human,12
u112642183,human,12
u43275163,human,12
u18695901,human,12
u542722456,human,12
u46282367,human,12
u117189136,human,12
u15999465,human,12
u170295683,human,12
u80711731,human,12
u437694597,human,12
u19063439,human,12
u105173441,human,12
u290619291,human,12
u108711532,human,12
u159883260,human,12
u110929302,human,12
u19752348,human,12
u308721230,human,12
u17887248,human,12
u118409896,human,12
u20441260,human,12
u175794305,human,12
u1384249558243319810,bot,12
u3293146012,human,12
u384198024,human,12
u14458660,human,12
u151395708,human,12
u22444670,human,12
u81906564,human,12
u14198971,human,12
u1237437455772647425,bot,12
u34198151,human,12
u69291324,human,12
u21121282,human,12
u81678421,human,12
u2232633485,human,12
u269750421,human,12
u63753027,human,12
u1263178260499881986,human,12
u90986103,human,12
u1352487557930627081,bot,12
u172532584,human,12
u883347084,human,12
u1074319644482105344,bot,12
u849109190,human,12
u773409170179620864,human,12
u21041005,human,12
u1363016089928523778,not sure,12
u927893851,human,12
u1298639133720686596,human,12
u1480310352948895744,bot,12
u1476223173184131081,bot,12
u1484196997678571523,not sure,12
u1483299459555545088,human,12
u1472117378020671490,not sure,12
u1480071384600485889,human,12
u3237854319,human,12
u875419063375339524,bot,12
u37258354,human,12
u113404636,human,12
u376875289,human,12
u33218042,human,12
u932575976978108416,human,12
u22607656,human,12
u836867256,human,12
u35473003,human,12
u293991843,human,12
u1226935625372188672,human,12
u14602576,human,12
u1374685652017586176,human,12
u1444752807849041920,human,12
u977995978287575041,human,12
u11838222,human,12
u606436442,human,12
u216824024,human,12
u16971227,human,12
u1026225299057389569,human,12
u1479889783367385089,human,12
u705626528,human,12
u158216669,human,12
u27130565,bot,12
u1043985364820447232,human,12
u1074547961424560128,human,12
u34855715,human,12
u273894949,human,12
u1351255256924004358,human,12
u1450181991903727626,bot,12
u3288074245,human,12
u1369228545239744515,bot,12
u1487089025731203075,bot,12
u1421417389481250819,bot,12
u1453812634801819652,bot,12
u100797156,not sure,13
u1304338847837417472,human,13
u392219388,human,13
u17789298,human,13
u14949092,human,13
u105118982,human,13
u320377139,human,13
u404532969,human,13
u2901245151,bot,13
u1362724843,human,13
u1352394866211356673,human,13
u130110079,human,13
u1711281463,human,13
u1012955420,human,13
u15182532,human,13
u3325527710,human,13
u3256347019,human,13
u1355083990558855170,human,13
u278863224,human,13
u718527904167174144,human,13
u1357335025897922564,human,13
u709780007485362178,human,13
u900185521837793281,human,13
u3125612703,human,13
u1345505364343742465,human,13
u1445769870532956167,human,13
u191156952,human,13
u751444495191998470,human,13
u4798409352,human,13
u2441687850,human,13
u14774443,human,13
u1029050178534166537,human,13
u1281574223081730048,human,13
u960248481154785280,human,13
u4429311513,human,13
u884199647849267200,human,13
u1292708150,not sure,13
u2800416212,human,13
u761566977269886976,human,13
u1262015708088557570,human,13
u1705311666,human,13
u801417184589316100,human,13
u1095479424995082240,human,13
u22878498,human,13
u1163549415111634945,human,13
u62438818,human,13
u752029387743195136,human,13
u892739130395897858,human,13
u103090729,human,13
u34820553,human,13
u1393282930600939522,human,13
u59497362,human,13
u2275040341,human,13
u3258387744,human,13
u1119517666644058112,human,13
u128368508,human,13
u151166565,human,13
u449639166,human,13
u921806780690255872,human,13
u2802185420,human,13
u262491911,human,13
u1173699232072683521,human,13
u749431901950279680,human,13
u1408852727099052036,bot,13
u854060490896666624,human,13
u11838202,not sure,13
u43198449,human,13
u291786863,not sure,13
u803819727609065472,bot,13
u1459829972420513793,not sure,13
u126281856,human,13
u1323997626740678660,not sure,13
u2778525401,bot,13
u1387402162909687811,human,13
u1355558675755233281,human,13
u4900427942,human,13
u1400470623319642114,human,13
u1281983228736307200,human,13
u115288823,human,13
u1449058468443344901,human,13
u232154809,human,13
u1051734379075129345,human,13
u1009942475677446144,bot,13
u383039442,bot,13
u1007550175,not sure,13
u2996706399,not sure,13
u2803362493,human,13
u1477825977774268417,human,13
u1461096275638640651,human,13
u214566189,human,13
u83565728,human,13
u1372660860162826244,human,13
u1480129490240032775,bot,13
u208874694,not sure,13
u1481141890556862467,human,13
u819952908,human,13
u18863894,human,13
u84786859,human,13
u103352755,human,13
u28317502,human,13
u15429623,human,13
u23996323,human,13
u795290773642215428,not sure,13
u10081582,human,13
u37195165,not sure,13
u94532621,human,13
u509160495,human,13
u4925052381,human,13
u1360780280907227136,human,13
u1027333567192420353,human,13
u746406906973937664,human,13
u1110386362237112320,human,13
u1292144578510782465,human,13
u2851039335,human,13
u1361505741576822785,bot,13
u1075377690260226048,bot,13
u362779314,human,13
u579751095,human,13
u4164127768,bot,13
u804284648909991937,human,13
u1459141595731836930,bot,13
u2148734038,human,13
u514880785,human,13
u48076730,human,13
u1681607624,human,13
u27227601,human,13
u230206732,human,13
u18565287,human,13
u1342047145935908865,human,13
u1324022958218686467,human,13
u1557101982,human,13
u1489097841637273604,human,13
u177321850,human,13
u466420346,human,13
u15552773,human,13
u57903424,human,13
u1389099271530565635,not sure,13
u114346861,human,13
u129510550,human,13
u2963445730,human,13
u224495471,human,13
u64826699,human,13
u996074320299548673,human,13
u1967216306,human,13
u105534413,human,13
u20601037,human,13
u44166798,human,13
u1236672762749517825,human,13
u65381936,human,13
u53355887,human,13
u47273818,human,13
u824122844258897920,human,13
u3319466669,human,13
u776021935771807744,human,13
u35785401,human,13
u879153462,human,13
u162088304,human,13
u1501471,human,13
u369602017,human,13
u1247843079677083649,human,13
u16956339,human,13
u224400256,human,13
u31070671,human,13
u373573313,human,13
u1968633367,human,13
u1179779745350930432,human,13
u706963995,human,13
u15819609,human,13
u52660746,human,13
u246136955,human,13
u329819402,human,13
u27703690,human,13
